row_id,player_id,age,position,team,opponent,minutes_played,points,rebounds,assists,steals,blocks,turnovers,fg_pct,three_pct,ft_pct,plus_minus,efficiency,game_location,rest_days,target
5455,1259,28,PG,UTA,BOS,34.6,20,5,8,2,1,3,39.6,40.0,95.0,-2,33,Home,1,1
5456,1107,25,SG,DET,LAL,25.1,12,4,4,1,0,2,58.1,39.0,75.3,5,19,Home,1,0
5457,1370,29,PG,GSW,MEM,21.8,12,2,6,1,0,2,47.7,30.9,93.9,-1,19,Home,2,0
5458,1284,32,SF,DEN,CLE,17.3,12,2,2,1,1,2,43.2,41.6,86.2,10,16,Home,3,0
5459,1058,25,PF,WAS,MIA,29.9,13,5,1,1,0,2,39.9,34.8,75.8,2,18,Home,0,0
5460,1124,29,SF,NYK,GSW,24.9,12,4,2,0,0,1,42.6,30.0,66.3,-5,17,Home,2,0
5461,1353,24,SG,BOS,WAS,18.4,7,1,2,1,1,1,45.4,38.4,75.8,2,11,Away,2,0
5462,1272,30,C,SAC,TOR,27.2,15,10,0,1,1,1,48.6,30.4,62.8,-1,26,Away,2,0
5463,1106,26,PG,MIA,HOU,26.0,13,2,5,1,1,2,48.1,48.8,79.6,14,20,Home,0,1
5464,1298,31,SG,OKC,ATL,34.7,19,4,0,1,1,4,48.9,32.1,95.0,4,21,Away,1,0
5465,1244,26,PF,PHI,MEM,18.0,1,4,3,0,0,0,51.4,34.6,74.5,-10,8,Away,0,0
5466,1335,24,PF,MIN,MIA,27.8,9,8,1,1,1,0,44.9,35.1,82.7,-11,20,Away,0,0
5467,1449,25,SG,NYK,GSW,39.6,24,6,3,1,2,3,49.7,26.9,76.3,-2,33,Home,2,1
5468,1417,26,PG,ORL,GSW,25.0,9,3,4,1,1,3,41.9,34.3,88.3,-8,15,Home,1,0
5469,1246,27,SF,PHX,BKN,14.7,5,0,1,0,0,1,48.1,36.3,68.8,11,5,Home,2,0
5470,1007,25,PG,GSW,IND,29.0,16,6,5,1,2,2,44.5,21.0,78.7,7,28,Home,1,1
5471,1140,27,PG,UTA,HOU,31.3,15,4,6,1,1,1,49.5,43.1,68.4,-3,26,Away,0,1
5472,1361,27,PF,CLE,MIL,36.4,18,9,3,1,1,3,43.4,32.9,88.1,17,29,Home,2,1
5473,1007,25,SG,CLE,DAL,21.4,10,0,1,1,0,0,40.5,40.2,78.3,-8,12,Home,2,0
5474,1477,28,SG,ORL,DET,21.8,10,2,4,0,0,1,45.9,42.3,82.1,-12,15,Home,0,0
5475,1351,25,SF,NYK,ATL,25.4,12,3,0,0,0,2,44.6,32.4,82.1,-9,13,Away,3,0
5476,1483,33,C,LAC,UTA,26.8,15,8,0,1,0,3,48.9,17.5,64.1,-4,21,Away,1,0
5477,1494,27,C,NOP,CLE,18.5,13,4,0,0,1,0,43.8,10.7,65.6,15,18,Away,2,0
5478,1093,28,SG,MIL,NOP,32.6,24,8,3,0,1,2,41.0,43.8,83.0,15,34,Home,0,1
5479,1320,26,SG,BOS,SAC,38.8,28,7,2,2,0,2,40.9,44.6,80.9,-8,37,Home,1,0
5480,1426,24,SG,MIN,LAC,36.8,22,5,3,0,1,2,38.4,35.7,81.1,-11,29,Away,4,0
5481,1038,29,SG,SAC,BOS,25.6,21,0,2,1,0,0,55.5,44.7,84.0,-10,24,Away,3,0
5482,1080,28,SF,DAL,UTA,23.7,13,4,3,1,0,1,45.2,42.2,76.4,4,20,Away,1,0
5483,1186,19,SF,SAS,NOP,16.5,13,1,2,1,0,1,49.7,41.7,73.8,6,16,Home,3,0
5484,1083,33,SF,LAL,UTA,19.1,12,6,3,1,1,2,58.6,40.5,66.3,2,21,Home,1,0
5485,1087,29,SG,ORL,BOS,37.0,19,4,2,1,0,5,37.3,31.4,89.3,-3,21,Away,3,0
5486,1241,25,SG,MEM,TOR,24.8,16,4,3,0,0,1,44.9,52.3,78.6,-3,22,Away,2,0
5487,1341,28,SF,DEN,CHA,32.8,20,5,5,2,1,2,56.0,31.0,65.2,-4,31,Away,1,1
5488,1092,28,SG,DET,CHA,24.5,16,3,2,1,0,2,45.5,41.9,69.1,7,20,Home,3,0
5489,1085,28,SF,OKC,GSW,34.2,17,5,4,1,1,3,54.3,32.1,77.0,-16,25,Home,1,0
5490,1043,24,PF,HOU,MIN,34.2,21,8,4,1,1,3,31.4,40.7,78.6,-5,32,Away,1,1
5491,1136,27,PF,BKN,POR,24.9,16,7,1,1,0,1,46.4,30.8,86.5,-11,24,Away,1,0
5492,1420,27,SF,NYK,MIA,34.0,16,8,4,1,2,3,34.3,46.7,82.6,21,28,Home,4,1
5493,1073,30,SF,LAL,ORL,18.3,10,6,3,0,0,1,47.9,41.5,67.5,6,18,Away,2,0
5494,1035,27,SG,SAS,UTA,31.8,20,4,3,1,1,3,47.6,54.7,78.8,-9,26,Home,1,0
5495,1100,28,PG,DEN,DET,25.5,13,1,4,0,0,1,39.6,25.6,76.6,-3,17,Home,1,0
5496,1475,24,PF,BKN,WAS,33.3,15,8,0,0,2,2,47.4,35.0,75.8,6,23,Away,1,0
5497,1155,27,SG,MIN,CLE,37.8,22,4,6,2,1,2,51.4,41.4,85.8,21,33,Home,1,1
5498,1425,29,PF,PHI,BOS,21.7,7,5,1,1,1,2,52.1,24.5,87.7,9,13,Home,0,0
5499,1254,24,PF,LAL,PHX,32.1,18,7,2,2,1,2,52.5,42.7,87.8,4,28,Home,1,1
5500,1170,25,C,NYK,SAS,30.6,13,6,4,1,1,0,59.0,20.2,77.5,-7,25,Home,0,1
5501,1468,23,C,UTA,MEM,39.4,20,7,2,0,3,2,55.3,25.3,81.2,0,30,Home,0,1
5502,1215,22,PG,DEN,SAC,40.3,18,3,8,1,0,3,41.8,42.2,80.3,-2,27,Home,2,0
5503,1169,24,C,MIL,PHX,18.5,13,9,0,0,1,0,48.4,14.1,71.7,-5,23,Away,0,0
5504,1251,28,PF,DEN,IND,14.0,8,4,0,0,1,1,49.6,29.6,67.6,-2,12,Home,3,0
5505,1359,26,PF,CHI,ORL,28.8,12,8,4,1,1,2,44.7,40.7,67.1,8,24,Home,0,0
5506,1321,24,PG,IND,MIL,20.8,11,1,3,2,1,1,43.2,31.6,82.7,-6,17,Home,1,0
5507,1054,33,C,BOS,CHI,35.9,15,11,2,1,2,3,53.0,36.4,79.5,-7,28,Home,2,1
5508,1455,24,PG,MIL,HOU,32.5,18,2,4,1,1,4,38.7,43.0,83.0,2,22,Home,1,1
5509,1431,28,C,LAC,MEM,16.2,17,5,2,0,2,1,44.4,21.5,82.4,6,25,Away,3,1
5510,1090,28,PG,ORL,DEN,20.3,12,0,7,0,1,2,54.0,28.3,90.7,13,18,Home,1,0
5511,1277,27,PF,LAL,CLE,26.8,13,7,3,2,0,3,45.0,32.2,80.5,8,22,Home,1,1
5512,1100,21,SF,DET,WAS,17.9,11,7,0,0,0,2,48.4,36.1,75.4,4,16,Away,3,0
5513,1154,31,PG,DET,ORL,21.7,7,2,4,1,1,2,50.5,41.2,67.9,-2,13,Home,3,0
5514,1376,28,PG,DET,PHX,21.4,13,4,4,1,0,1,52.1,30.5,82.0,2,21,Away,2,0
5515,1348,29,SF,SAS,TOR,37.1,25,6,4,1,0,1,43.8,38.8,72.5,-4,35,Away,1,1
5516,1450,30,PG,NYK,NOP,35.4,18,5,7,1,1,3,47.8,44.9,73.3,-6,29,Home,1,1
5517,1363,32,SF,CLE,SAC,30.1,16,4,2,1,0,3,40.7,34.5,74.7,-1,20,Away,2,0
5518,1140,23,PF,WAS,CHA,31.3,18,7,0,1,0,2,47.8,49.2,80.4,-1,24,Away,1,0
5519,1172,24,C,IND,UTA,29.5,15,8,0,1,1,1,41.1,24.8,77.4,-1,24,Home,1,0
5520,1009,25,PF,GSW,CHA,29.9,14,7,3,2,0,1,46.1,34.2,88.9,7,25,Home,2,1
5521,1227,24,PG,ORL,POR,23.0,10,2,6,1,0,2,48.2,36.7,75.4,5,17,Away,2,0
5522,1264,31,SG,CHI,DAL,24.5,14,3,2,1,0,2,40.1,30.8,67.1,-11,18,Away,2,0
5523,1437,23,SG,MIN,HOU,35.9,20,5,4,2,1,1,52.7,52.7,68.6,-2,31,Home,3,1
5524,1247,25,C,DAL,ATL,22.9,10,8,4,0,1,1,44.0,29.1,61.7,0,22,Home,4,0
5525,1246,21,C,LAC,BOS,20.5,11,4,3,0,1,0,43.7,25.9,81.8,-6,19,Home,1,0
5526,1154,29,SG,ATL,GSW,34.4,19,5,5,0,0,2,39.8,29.6,84.2,-5,27,Home,0,0
5527,1033,26,PG,CLE,MIL,30.1,21,2,7,1,0,1,49.9,45.5,73.5,-13,30,Home,3,0
5528,1498,29,C,OKC,CLE,33.5,18,11,3,0,1,3,55.5,39.2,71.5,5,30,Away,0,1
5529,1128,29,C,OKC,PHX,29.6,18,12,5,1,0,2,46.8,37.8,78.6,-6,34,Away,1,1
5530,1159,21,C,DEN,TOR,15.1,6,5,0,0,1,0,39.5,28.3,66.6,5,12,Away,2,0
5531,1088,27,C,DET,GSW,28.7,13,9,2,0,1,3,41.5,29.6,68.7,7,22,Away,2,0
5532,1092,23,SF,DAL,NYK,24.3,12,5,2,1,0,1,45.0,37.8,79.5,1,19,Home,2,0
5533,1326,27,PG,GSW,CHI,19.7,15,2,5,1,0,3,43.1,28.8,85.7,1,20,Away,1,0
5534,1240,25,SF,UTA,OKC,38.4,20,10,4,1,1,3,37.7,29.4,75.2,6,33,Away,3,1
5535,1322,32,SF,DEN,HOU,27.8,11,5,2,1,2,1,48.5,50.3,65.0,10,20,Away,3,1
5536,1467,35,SF,WAS,DAL,26.1,11,6,1,0,0,1,44.7,43.8,77.2,-4,17,Home,2,0
5537,1403,26,SF,BOS,WAS,25.6,15,6,4,1,0,1,51.3,32.0,75.3,-8,25,Home,1,1
5538,1116,27,SG,MIN,BOS,32.8,23,6,2,1,0,2,48.1,31.1,73.1,-4,30,Home,1,1
5539,1093,19,SG,TOR,NYK,42.5,24,6,4,0,0,3,47.5,42.3,80.9,-16,31,Home,1,1
5540,1162,21,SF,MEM,TOR,33.1,17,7,3,1,0,3,45.6,50.0,79.3,-1,25,Away,2,0
5541,1098,28,PG,PHX,CHA,36.2,22,5,9,2,0,3,47.0,37.4,66.3,7,35,Away,3,1
5542,1112,26,SF,CLE,UTA,23.9,10,7,3,2,0,1,56.0,36.0,69.0,3,21,Away,3,1
5543,1358,28,C,PHX,DEN,23.2,12,8,0,0,0,1,36.8,40.2,78.0,6,19,Away,1,0
5544,1090,24,C,LAL,SAS,20.0,4,7,1,1,0,0,50.0,27.4,77.4,-3,13,Away,3,0
5545,1345,27,SG,POR,BKN,36.1,21,4,2,2,1,2,45.7,38.6,79.7,10,28,Away,2,1
5546,1205,19,SF,POR,BOS,24.0,9,4,3,1,0,0,42.1,36.9,78.0,13,17,Away,3,0
5547,1016,25,PG,SAS,DET,36.9,20,4,7,2,0,3,50.2,28.8,80.4,-4,30,Away,5,1
5548,1273,28,PF,ORL,UTA,20.4,9,5,0,1,1,1,44.5,37.1,75.0,12,15,Home,3,0
5549,1172,32,SG,PHX,HOU,22.8,13,4,2,1,0,1,38.8,27.3,80.8,-10,19,Away,1,1
5550,1115,26,SF,MIN,CHA,20.5,14,2,4,0,0,2,41.0,33.7,69.1,3,18,Away,3,0
5551,1348,28,C,PHX,DET,24.1,10,9,0,1,1,3,51.5,12.7,71.5,-5,18,Home,1,0
5552,1467,24,SF,BKN,DAL,18.4,8,3,1,1,1,0,48.2,35.0,80.1,4,14,Away,1,0
5553,1180,28,PG,WAS,ATL,16.5,14,3,3,0,1,1,37.6,46.8,92.0,7,20,Away,2,0
5554,1090,25,SG,ATL,TOR,15.4,10,2,1,1,0,1,36.2,38.7,71.9,8,13,Home,1,0
5555,1081,33,SF,PHI,BKN,26.2,17,3,4,1,0,2,44.6,26.6,66.3,2,23,Home,0,0
5556,1323,25,SF,ATL,DEN,20.7,12,3,1,1,1,1,30.0,45.5,74.8,16,17,Away,2,0
5557,1448,26,C,LAL,DET,29.5,14,5,1,0,1,3,57.4,22.2,75.6,4,18,Home,3,0
5558,1113,29,SF,SAS,DEN,36.4,20,3,3,1,0,4,45.9,31.6,73.7,-15,23,Home,3,0
5559,1256,28,PF,ATL,UTA,23.6,14,6,2,2,0,2,52.1,42.6,87.0,6,22,Home,2,0
5560,1057,25,SF,ATL,ORL,21.4,8,0,3,1,2,1,51.9,36.5,75.5,-3,13,Home,4,0
5561,1153,28,SF,CHA,UTA,31.0,18,2,3,1,0,2,41.0,44.0,75.6,3,22,Away,3,0
5562,1364,23,SF,UTA,LAC,28.0,16,1,1,1,1,0,48.2,36.2,84.4,-10,20,Home,0,0
5563,1403,27,SG,WAS,PHX,28.5,19,7,5,2,1,3,47.9,44.4,83.0,-5,31,Home,1,1
5564,1115,28,SF,IND,NOP,24.9,17,2,3,1,1,2,46.1,36.2,91.5,1,22,Away,1,0
5565,1342,25,SG,MEM,NYK,35.5,23,3,5,2,1,2,39.8,36.3,73.7,2,32,Home,1,1
5566,1265,25,C,UTA,PHX,15.4,10,6,0,0,1,0,53.1,42.0,79.3,-4,17,Home,2,0
5567,1314,24,SG,WAS,DET,31.2,22,1,4,2,0,1,43.5,41.5,81.2,2,28,Home,1,1
5568,1202,22,PG,TOR,SAC,25.0,17,0,5,1,0,3,41.4,33.3,88.8,0,20,Away,3,0
5569,1040,28,PG,CHA,POR,37.3,23,4,6,2,1,3,52.3,32.2,75.5,3,33,Home,2,1
5570,1104,25,PG,WAS,NYK,20.0,11,2,4,1,1,1,43.3,49.9,90.7,0,18,Home,2,0
5571,1388,28,SF,GSW,WAS,18.4,8,2,0,0,0,1,45.4,31.3,85.4,-15,9,Home,1,0
5572,1377,26,PG,HOU,CLE,20.4,14,6,4,0,0,1,49.3,40.8,87.8,14,23,Home,2,0
5573,1192,28,PG,CLE,TOR,19.0,11,3,6,1,0,1,48.1,43.6,74.2,-1,20,Home,2,1
5574,1400,21,SF,TOR,OKC,33.4,22,7,0,2,0,3,38.9,29.3,77.7,6,28,Home,1,0
5575,1277,23,PF,GSW,LAC,26.7,15,6,0,1,0,1,38.7,28.1,75.5,-12,21,Away,5,0
5576,1353,24,PG,IND,CHA,17.1,6,0,6,0,0,1,48.9,39.1,70.2,-6,11,Home,1,0
5577,1236,30,SF,BKN,GSW,33.0,15,6,6,1,1,3,47.8,33.6,80.0,0,26,Away,1,1
5578,1424,28,PF,MEM,GSW,18.5,6,5,1,1,0,0,46.2,43.5,78.5,10,13,Away,2,0
5579,1220,26,C,MIA,BKN,21.7,11,2,0,1,2,0,40.0,32.0,77.3,-2,16,Away,1,0
5580,1067,25,PF,GSW,MIN,26.6,10,7,0,0,0,1,47.5,20.0,76.9,-1,16,Away,3,0
5581,1196,28,SG,ORL,WAS,21.6,12,5,0,0,1,2,48.5,39.3,77.8,-8,16,Home,2,0
5582,1255,25,PF,UTA,DAL,28.0,11,7,2,0,1,1,30.8,34.4,77.8,-1,20,Home,3,0
5583,1138,29,SF,PHI,SAS,19.4,8,3,2,2,0,1,44.3,44.2,77.9,1,14,Home,1,0
5584,1311,26,SG,HOU,DEN,19.9,10,1,2,1,0,4,47.5,29.4,72.0,1,10,Home,3,0
5585,1434,31,C,MIA,HOU,21.5,12,8,2,1,1,1,49.0,44.8,75.7,5,23,Home,1,1
5586,1148,23,SF,MIL,LAC,31.7,12,7,6,2,0,2,58.6,32.5,79.0,-5,25,Home,0,1
5587,1098,26,C,LAL,BKN,26.4,13,4,0,1,0,3,54.4,36.7,65.3,5,15,Away,1,0
5588,1075,24,PF,MIA,NYK,32.3,20,9,3,2,0,2,49.9,36.8,68.9,-4,32,Home,1,1
5589,1281,32,PF,LAL,MEM,12.8,9,2,2,0,1,1,53.1,43.5,65.9,-1,13,Home,2,0
5590,1370,27,PF,CLE,PHI,26.8,10,7,2,1,1,1,48.4,27.0,74.6,-3,20,Away,1,0
5591,1402,23,SF,GSW,MIL,32.1,18,7,2,0,0,2,50.2,36.7,76.7,-2,25,Home,1,0
5592,1108,24,SF,MIL,MEM,13.3,6,2,2,0,0,1,54.3,36.2,70.3,-2,9,Away,2,0
5593,1187,28,C,PHI,BOS,15.7,6,2,0,0,1,1,38.9,27.5,86.9,-12,8,Home,2,0
5594,1198,21,PF,GSW,CLE,16.8,2,3,3,1,0,1,59.0,20.6,49.4,7,8,Home,2,0
5595,1302,26,C,OKC,ORL,20.8,11,6,1,0,1,1,47.2,38.4,77.1,-6,18,Away,2,0
5596,1326,24,C,GSW,DAL,27.1,13,6,1,1,2,3,54.3,30.7,63.6,9,20,Home,1,0
5597,1153,26,C,LAL,DET,38.6,20,10,5,0,2,2,51.4,40.9,70.5,3,35,Home,1,1
5598,1039,27,PF,NYK,DET,29.8,14,8,3,0,2,3,49.9,18.6,75.7,-1,24,Away,1,1
5599,1132,26,SF,MIL,MIN,36.0,17,6,4,1,0,3,54.3,34.0,68.5,14,25,Home,2,1
5600,1404,26,PG,DET,PHX,29.0,21,4,4,1,1,3,47.8,35.6,78.4,2,28,Home,2,1
5601,1461,27,PF,MEM,BKN,30.8,18,9,0,0,0,3,54.0,29.2,64.9,5,24,Home,1,0
5602,1131,32,SG,DAL,CHA,19.9,11,3,1,0,0,1,48.8,36.1,76.4,-20,14,Home,2,0
5603,1278,31,SG,BOS,BKN,30.2,21,5,0,1,2,3,41.4,38.5,71.9,10,26,Away,0,1
5604,1361,25,SG,CHA,ATL,35.8,16,7,4,2,0,2,40.3,33.9,91.2,3,27,Away,2,1
5605,1083,29,C,NYK,GSW,17.2,9,6,3,0,1,2,51.4,31.2,83.3,10,17,Away,2,0
5606,1398,29,C,PHX,BKN,23.2,18,7,1,1,2,2,43.9,26.1,82.2,-4,27,Away,1,0
5607,1241,25,PF,MIN,GSW,39.7,23,9,1,2,1,3,50.7,42.1,88.9,-5,33,Away,2,1
5608,1115,26,SF,HOU,DET,21.4,14,5,4,0,1,2,41.5,37.8,68.8,3,22,Home,3,1
5609,1108,28,PF,CHI,MIN,33.8,14,6,4,0,1,1,54.7,35.8,71.5,11,24,Home,1,1
5610,1220,24,SF,SAC,MEM,14.4,6,3,1,1,0,1,56.1,26.7,86.4,2,10,Away,1,0
5611,1391,26,SG,DEN,BKN,41.6,25,6,7,1,0,5,51.1,41.3,76.0,5,34,Away,1,1
5612,1040,26,SG,ORL,TOR,24.5,13,2,2,1,2,3,46.2,43.1,79.7,0,17,Home,1,0
5613,1367,26,SG,NYK,ORL,30.7,16,3,3,1,0,2,46.4,44.0,77.4,-5,21,Away,1,0
5614,1146,26,SF,CHI,BKN,18.8,15,1,1,1,0,0,49.3,25.3,86.4,0,18,Away,1,0
5615,1111,28,PF,BOS,CHI,12.2,3,3,2,0,0,1,59.0,38.5,77.8,-12,7,Home,0,0
5616,1102,27,SF,CHI,CHA,18.6,14,2,2,1,1,0,48.6,40.0,74.8,-5,20,Home,0,0
5617,1045,29,C,BKN,MIN,35.0,19,8,1,2,2,2,53.9,29.9,83.7,-9,30,Away,2,1
5618,1411,35,PG,IND,CLE,21.7,12,4,2,1,0,2,42.0,38.7,70.5,-5,17,Away,1,0
5619,1493,25,SG,NOP,HOU,24.5,11,5,3,2,0,2,47.0,37.2,73.2,7,19,Home,0,1
5620,1474,27,SG,DAL,LAC,23.9,10,1,4,1,0,1,56.4,33.5,66.7,-10,15,Away,1,0
5621,1323,28,PG,NOP,PHX,36.2,17,6,10,1,1,3,57.6,29.7,78.2,2,32,Away,1,1
5622,1377,30,SG,CHA,UTA,23.4,16,0,3,1,0,0,40.5,29.6,81.9,5,20,Home,2,1
5623,1270,28,SG,PHI,DAL,29.2,19,5,3,1,0,3,47.1,35.4,75.3,3,25,Away,0,1
5624,1482,23,SF,LAL,LAC,17.2,7,2,1,1,0,0,53.7,36.7,72.8,6,11,Away,5,0
5625,1420,24,SG,NOP,CLE,34.7,20,5,4,2,0,2,54.3,52.1,68.9,-3,29,Away,1,1
5626,1384,27,PF,SAC,PHI,24.2,13,6,0,1,0,0,46.5,37.6,80.0,-3,20,Home,2,0
5627,1194,24,SF,SAC,BKN,29.1,20,7,1,2,1,2,47.1,36.1,79.9,12,29,Home,3,1
5628,1366,22,PG,UTA,OKC,35.3,22,7,10,2,0,2,43.5,36.2,82.6,11,39,Home,0,1
5629,1279,24,PF,MIN,LAL,22.3,11,6,3,0,0,2,38.5,31.1,72.8,7,18,Away,2,0
5630,1282,24,PG,SAC,LAL,32.2,18,2,6,1,0,2,45.4,40.4,93.9,-5,25,Away,1,0
5631,1039,23,C,DAL,PHX,39.5,22,10,1,1,3,3,51.3,25.5,71.0,4,34,Away,0,1
5632,1446,35,C,MEM,GSW,24.2,16,3,0,0,1,2,39.5,31.4,80.5,-13,18,Home,2,0
5633,1188,28,SG,OKC,CHI,34.1,16,7,3,1,2,3,63.6,25.4,79.2,-10,26,Away,1,0
5634,1163,27,C,ATL,SAS,22.0,14,7,4,1,3,1,48.5,30.9,75.9,-3,28,Home,2,1
5635,1481,29,PF,IND,BOS,25.8,13,6,2,2,1,0,57.9,26.0,71.3,9,24,Away,1,1
5636,1476,32,C,SAC,CLE,41.2,20,12,1,1,2,3,52.3,19.8,63.2,-13,33,Away,2,1
5637,1023,28,PF,UTA,PHI,19.1,9,4,2,0,0,3,55.1,36.5,68.4,-5,12,Home,4,0
5638,1023,30,SG,PHX,HOU,21.0,15,6,5,1,0,1,40.0,34.4,75.7,0,26,Away,3,1
5639,1489,25,C,NOP,MIN,38.2,23,11,2,1,1,3,53.1,28.4,89.2,-2,35,Away,1,1
5640,1003,24,PG,SAS,SAC,23.2,10,5,4,1,0,2,42.9,30.0,79.6,0,18,Home,1,0
5641,1322,29,SG,PHI,POR,26.2,18,4,3,1,0,2,47.6,37.4,75.8,-7,24,Away,5,0
5642,1289,29,SG,CLE,ORL,23.6,18,5,5,1,0,2,51.1,39.0,80.3,-5,27,Away,2,0
5643,1440,29,SG,SAC,HOU,19.7,13,2,4,2,1,0,48.1,46.7,75.9,-10,22,Away,1,0
5644,1432,27,SF,TOR,PHX,17.7,5,1,3,0,0,2,44.7,41.6,84.1,-12,7,Away,1,0
5645,1470,24,PF,LAC,MIA,27.8,16,7,0,0,0,3,48.3,34.5,94.3,11,20,Home,1,0
5646,1180,25,C,WAS,BKN,39.9,20,14,1,1,1,2,53.6,31.7,65.1,-16,35,Away,1,1
5647,1247,30,PG,CLE,BOS,15.1,9,0,2,0,0,2,45.5,45.3,80.6,1,9,Home,1,0
5648,1115,25,C,LAC,DAL,28.4,19,8,3,0,2,2,50.7,27.1,74.4,1,30,Away,1,1
5649,1278,27,C,MEM,CHI,15.0,8,7,1,0,1,1,48.0,27.0,74.9,7,16,Away,1,0
5650,1364,24,PG,UTA,OKC,22.4,19,5,5,2,1,1,39.7,28.8,90.7,-3,31,Away,4,1
5651,1068,26,SG,MIA,LAC,30.7,20,4,7,1,1,2,56.5,28.8,77.7,7,31,Home,2,1
5652,1350,23,C,DEN,DET,14.4,4,4,1,1,1,0,53.2,35.4,59.9,-9,11,Away,1,0
5653,1253,26,SF,LAC,WAS,27.6,14,2,3,1,1,3,44.7,37.3,88.5,1,18,Away,0,0
5654,1180,25,PF,LAC,DET,37.2,14,10,2,1,2,1,42.2,17.5,85.1,-5,28,Home,2,1
5655,1317,21,PF,TOR,DEN,15.3,9,7,3,1,0,2,44.2,38.5,73.6,-7,18,Home,1,0
5656,1168,29,SF,UTA,GSW,25.8,11,6,3,0,1,3,50.4,30.5,77.6,1,18,Away,0,0
5657,1312,28,PG,NYK,BOS,33.4,22,5,9,1,2,3,47.6,40.5,71.1,10,36,Home,2,1
5658,1248,27,SF,NYK,GSW,19.4,10,5,2,1,1,0,52.7,37.3,87.3,-12,19,Home,1,0
5659,1187,23,PG,IND,HOU,35.4,22,0,6,2,0,3,40.1,43.5,77.4,-7,27,Away,1,0
5660,1053,23,SF,NOP,PHX,31.7,14,3,4,2,0,3,48.8,27.2,85.9,3,20,Home,3,0
5661,1325,34,PF,MIL,HOU,18.4,12,3,3,0,0,1,46.5,25.6,72.7,-1,17,Away,1,0
5662,1356,19,SF,WAS,CHI,33.5,22,5,4,1,0,2,43.7,47.0,87.6,-9,30,Home,1,0
5663,1312,23,C,SAC,LAL,32.4,10,11,1,0,0,2,57.9,41.9,86.5,5,20,Home,1,0
5664,1137,33,SF,BKN,PHX,42.0,24,4,7,1,2,2,44.8,40.6,72.8,-2,36,Away,0,1
5665,1167,34,PF,MEM,BKN,23.8,12,3,1,1,0,2,47.4,24.8,63.7,-5,15,Away,3,0
5666,1390,32,PF,MIL,OKC,29.1,15,8,4,1,1,2,36.5,29.7,79.2,-8,27,Away,3,0
5667,1102,28,C,CLE,PHX,14.5,6,1,0,0,1,2,56.7,26.5,79.2,-8,6,Home,2,0
5668,1421,24,PF,PHX,BOS,20.7,11,4,2,0,1,2,42.1,27.9,85.4,-10,16,Away,3,0
5669,1084,21,PG,NOP,MIN,35.7,20,5,7,1,2,3,37.3,34.9,88.9,8,32,Away,1,1
5670,1316,28,C,WAS,ATL,29.8,17,8,2,0,1,1,53.9,32.6,80.7,2,27,Away,1,0
5671,1211,24,PF,IND,ATL,33.3,18,9,0,1,1,4,54.1,46.5,66.1,-1,25,Home,0,0
5672,1002,31,PG,CHA,UTA,21.6,3,2,3,1,0,1,50.7,32.2,84.9,-5,8,Away,2,0
5673,1383,21,PF,OKC,MIL,36.1,17,10,3,0,1,4,37.0,33.3,78.8,-6,27,Away,1,1
5674,1178,27,C,PHI,CLE,19.1,12,5,0,1,0,0,50.9,38.4,77.6,25,18,Home,3,1
5675,1341,29,SF,IND,LAL,25.7,17,3,0,0,1,2,30.0,36.8,72.0,8,19,Away,1,0
5676,1302,30,SG,SAS,OKC,25.1,10,3,3,2,1,1,39.6,51.1,67.6,-7,18,Away,1,0
5677,1451,29,C,ORL,SAS,28.6,19,11,2,0,3,2,46.4,35.3,72.6,-10,33,Away,2,1
5678,1475,28,PF,BOS,POR,25.9,11,5,0,2,0,2,53.9,37.8,90.2,-3,16,Away,1,0
5679,1331,27,SF,DAL,ORL,32.2,15,4,2,0,1,2,48.8,41.0,67.1,12,20,Home,4,0
5680,1037,29,PG,MIA,ATL,15.0,12,6,1,1,0,2,54.7,44.0,85.4,-10,18,Away,1,0
5681,1498,28,SG,PHX,UTA,20.7,13,1,2,1,0,0,43.4,40.8,83.6,22,17,Away,0,1
5682,1419,28,PF,WAS,PHX,41.2,16,13,5,2,1,4,40.5,36.9,89.7,8,33,Away,3,1
5683,1238,27,PF,IND,CLE,17.9,6,3,2,1,2,2,47.2,32.3,64.3,-4,12,Away,3,0
5684,1168,25,SG,MIA,DEN,17.7,9,5,2,1,0,1,44.6,44.8,81.1,-2,16,Away,1,0
5685,1452,22,SG,LAL,LAC,41.0,18,6,3,1,0,3,48.1,41.4,89.6,2,25,Home,0,1
5686,1396,23,PG,ATL,BKN,30.7,22,3,4,1,1,3,50.2,36.5,73.6,0,28,Away,0,1
5687,1342,25,PF,ORL,SAS,28.3,15,7,3,1,1,2,53.7,40.3,87.0,3,25,Away,1,1
5688,1313,26,PG,SAS,DEN,22.4,7,1,7,1,0,2,48.0,36.3,76.6,8,14,Away,2,0
5689,1305,23,PG,DET,PHI,26.1,14,2,5,1,1,2,48.2,26.6,85.1,-2,21,Home,1,0
5690,1029,23,PG,DAL,ATL,29.9,14,3,6,1,0,3,44.8,40.5,73.1,7,21,Away,0,0
5691,1189,25,PF,CHI,LAL,38.8,19,10,2,1,1,2,49.2,35.0,72.2,-11,31,Home,3,1
5692,1356,29,SG,UTA,ATL,17.2,10,1,0,0,1,0,58.4,32.8,82.3,-2,12,Away,4,0
5693,1024,20,SG,WAS,GSW,29.6,15,4,2,2,1,1,44.6,39.8,79.6,-6,23,Away,1,0
